addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
서울특별시 노원구 동일로174길 27,,1,0,A02,A0206,A02060100,2638474,12,20191125183358,http://tong.visitkorea.or.kr/cms/resource/34/2638934_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2638934_image2_1.jpg,Type3,127.0769438565,37.6202469965,6,20230202103600,9,02-3399-2900,서울생활사박물관
서울특별시 성동구 뚝섬로 273,,1,0,A02,A0202,A02020700,128611,12,20050927090000,,,,127.0418131384,37.5431247707,6,20240621222328,16,02-460-2905,서울숲
서울특별시 강서구 마곡동로 161 (마곡동),,1,0,A01,A0101,A01010700,2589349,12,20190124194713,http://tong.visitkorea.or.kr/cms/resource/60/2658460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2658460_image3_1.jpg,Type3,126.8360144928,37.5692236076,6,20240619162359,4,,서울식물원
서울특별시 강서구 마곡동로 161,(마곡동),1,0,A02,A0202,A02020700,2733983,12,20210817192742,http://tong.visitkorea.or.kr/cms/resource/98/2780698_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2780698_image2_1.jpg,Type3,126.8328563613,37.5722981936,6,20230228131625,4,,서울식물원 호수공원
서울특별시 광진구 능동로 216,(능동),1,0,A02,A0202,A02020600,126490,12,20041230090000,,,,127.0807288607,37.5494219613,6,20240312165955,6,,서울어린이대공원
경상남도 거창군 거창읍 거함대로 3372-71,,36,0,A02,A0204,A02040600,2469257,12,20161223181907,,,,127.9265493539,35.6704082178,6,20231005181834,2,,서울우유 거창공장
경기도 안산시 단원구 성곡로 153 서울우유협동조합,,31,0,A02,A0204,A02040600,2463063,12,20161219194424,,,,126.7589006173,37.3229869455,6,20230320203902,15,,서울우유 안산공장
서울특별시 마포구 월드컵로 240,(성산동),1,0,A02,A0204,A02040800,2608913,12,20190703004354,,,,126.8972867084,37.5683081417,6,20240521143932,13,,서울월드컵경기장 스타디움 투어
서울특별시 도봉구 마들로 916,,1,0,A01,A0101,A01010700,749216,12,20090608190951,http://tong.visitkorea.or.kr/cms/resource/23/2356723_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2356723_image3_1.jpg,Type3,127.0481278444,37.6893801026,6,20231205161130,10,,서울창포원
서울특별시 동대문구 천호대로4길 21,(신설동),1,0,A02,A0203,A02030200,1164746,12,20110107190344,http://tong.visitkorea.or.kr/cms/resource/58/1986058_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1986058_image3_1.jpg,Type3,127.0254887761,37.5730932173,6,20231205173150,11,,서울풍물시장 전통문화체험관
서울특별시 강서구 마곡중앙5로 지하9 (마곡동),지하 1층,1,,A02,A0203,A02030400,3036898,12,20231110182109,,,,126.8269404101,37.5660654800,6,20231110182134,4,,서울퓨처랩4.0
서울특별시 용산구 두텁바위로 60,(용산동2가),1,0,A02,A0205,A02050200,1829573,12,20130723010550,http://tong.visitkorea.or.kr/cms/resource/72/2017872_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2017872_image3_1.jpg,Type3,126.9797409572,37.5451539751,6,20231117172224,21,,서울학도병참전기념비
서울특별시 마포구 마포나루길 407,,1,0,A02,A0202,A02020700,2661506,12,20200630182244,,,,126.8939818053,37.5558484197,6,20240514102959,13,,서울함공원
서울특별시 성북구 선잠로2길 47,(성북동),1,0,A02,A0201,A02010500,126826,12,20041230090000,http://tong.visitkorea.or.kr/cms/resource/77/2031877_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2031877_image3_1.jpg,Type3,126.9993682695,37.5965039153,6,20230321075906,17,,성락원(서울)
서울특별시 종로구 세검정로 241-3,,1,0,A02,A0201,A02010800,319578,12,20071207230634,http://tong.visitkorea.or.kr/cms/resource/66/1568466_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1568466_image3_1.jpg,Type3,126.9587079507,37.6013470673,6,20231011110322,23,,소림사(서울)
서울특별시 은평구 서오릉로23길 8-5,,1,0,A02,A0201,A02010800,127219,12,20070922090000,http://tong.visitkorea.or.kr/cms/resource/06/2551106_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/06/2551106_image2_1.bmp,Type3,126.9047680128,37.6159499573,6,20230525170648,22,,수국사(서울)
서울특별시 종로구 비봉4길 213,(구기동),1,0,A02,A0201,A02010800,126505,12,20030919090000,http://tong.visitkorea.or.kr/cms/resource/04/2724404_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2724404_image2_1.jpg,Type3,126.9603404195,37.6265552757,6,20231208122444,23,,승가사(서울)
서울특별시 송파구 올림픽로 300,(신천동) 86층,1,0,A02,A0202,A02020300,2794934,12,20211214053726,http://tong.visitkorea.or.kr/cms/resource/53/2951753_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2951753_image3_1.jpg,Type3,127.1025779177,37.5126238510,6,20231206142336,18,,시그니엘서울 리트릿 시그니엘
서울특별시 종로구 창신5길 59-2,,1,0,A02,A0201,A02010800,337413,12,20071217225214,http://tong.visitkorea.or.kr/cms/resource/65/2030365_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2030365_image3_1.jpg,Type3,127.013289828,37.5751760893,6,20230126131438,23,,안양암(서울)
서울특별시 강서구 금낭화로17길 261,,1,0,A02,A0201,A02010800,337422,12,20071217235427,http://tong.visitkorea.or.kr/cms/resource/85/2671585_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2671585_image3_1.jpg,Type3,126.8029808981,37.5869209605,6,20230515132058,4,,약사사(서울)
서울특별시 관악구 약수암1길 28 약수사,,1,0,A02,A0201,A02010800,126918,12,20020402090000,http://tong.visitkorea.or.kr/cms/resource/62/2363162_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2363162_image3_1.jpg,Type3,126.9344613837,37.4595603285,6,20230619142458,5,,약수사(서울)
서울특별시 동대문구 경희대로3길 56,(회기동),1,0,A02,A0201,A02010800,337508,12,20071218193756,http://tong.visitkorea.or.kr/cms/resource/23/3050123_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/3050123_image3_1.JPG,Type3,127.0503192452,37.5942578707,6,20240521113438,11,,연화사(서울)
서울특별시 광진구 영화사로 107,,1,0,A02,A0201,A02010800,337546,12,20071219010657,,,,127.0982604590,37.5543189309,6,20240530144244,6,,영화사(서울)
서울특별시 서대문구 홍지문길 1-38,,1,0,A02,A0201,A02010800,337557,12,20071219013150,http://tong.visitkorea.or.kr/cms/resource/86/2531186_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2531186_image2_1.jpg,Type3,126.9541779361,37.5968225119,6,20230927172531,14,,옥천암(서울)
서울특별시 노원구 덕릉로129가길 242,(상계동),1,0,A02,A0201,A02010800,337562,12,20071219020532,http://tong.visitkorea.or.kr/cms/resource/86/1806286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1806286_image3_1.jpg,Type3,127.0822469969,37.6878781158,6,20230920102850,9,,용굴암(서울)
서울특별시 도봉구 도봉로169길 520,(도봉동),1,0,A02,A0201,A02010800,346995,12,20071221195858,,,,127.0103925774,37.6831357043,6,20230613144628,10,,원통사(서울)
서울특별시 성동구 금호동4가 1540,(일대),1,0,A01,A0101,A01010400,1874105,12,20131220001142,,,,127.0281781551,37.5471796096,6,20231205171602,16,,응봉산(서울)
서울특별시 종로구 통일로18가길 16-1,(무악동),1,0,A02,A0201,A02010800,348804,12,20071224191321,http://tong.visitkorea.or.kr/cms/resource/01/1568101_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1568101_image3_1.jpg,Type3,126.9597168346,37.5786358368,6,20231109111629,23,,인왕사(서울)
서울특별시 관악구 관악로,(신림동),1,0,A02,A0201,A02010800,126917,12,20020402090000,http://tong.visitkorea.or.kr/cms/resource/40/2363140_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2363140_image3_1.jpg,Type3,126.9542210004,37.4487397158,6,20230710155109,5,,자운암(서울)
서울특별시 성북구 흥천사길 49-23,,1,0,A02,A0201,A02010800,479649,12,20080220014444,http://tong.visitkorea.or.kr/cms/resource/10/2033910_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2033910_image3_1.jpg,Type3,127.0074230376,37.5983843972,6,20231016131908,17,,적조사(서울)
서울특별시 성북구 대사관로13길 44,,1,0,A02,A0201,A02010800,479778,12,20080220175828,http://tong.visitkorea.or.kr/cms/resource/94/2031894_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2031894_image3_1.jpg,Type3,126.9908800117,37.6015254018,6,20231221132915,17,,정법사(서울)
서울특별시 종로구 우정국로 55,,1,0,A02,A0201,A02010800,128144,12,20040520090000,,,,126.9818371759,37.5738701204,6,20240516161020,23,,조계사(서울)
서울특별시 은평구 진관길 73,,1,0,A02,A0201,A02010800,127558,12,20030702090000,,,,126.9469052095,37.6380064804,6,20240318095306,22,,진관사(서울)
서울특별시 도봉구 도봉산길 92-2,(도봉동),1,0,A02,A0201,A02010800,482112,12,20080222225019,,,,127.0188609220,37.6945873024,6,20240205103515,10,,천축사(서울)
서울특별시 동대문구 제기로31길 10-3 청량사,,1,0,A02,A0201,A02010800,482126,12,20080222232711,http://tong.visitkorea.or.kr/cms/resource/67/3055867_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/67/3055867_image3_1.JPG,Type3,127.0472419344,37.5877085767,6,20240517152938,11,,청량사(서울)
서울특별시 종로구 동망산길 65,,1,0,A02,A0201,A02010800,482153,12,20080223000414,http://tong.visitkorea.or.kr/cms/resource/74/2030374_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2030374_image3_1.jpg,Type3,127.0165310697,37.5797478387,6,20231214155940,23,,청룡사(서울)
서울특별시 송파구 올림픽로 240,,1,0,A02,A0203,A02030400,992130,12,20100405233233,http://tong.visitkorea.or.kr/cms/resource/80/2031380_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2031380_image3_1.jpg,Type3,127.0981394766,37.5110683960,6,20231204161633,18,,키자니아 서울
서울특별시 강남구 선릉로 551 새롬빌딩,4층,1,0,A02,A0204,A02040800,2553883,12,20180717024103,,,,127.0452332695,37.5079150324,6,20231205155351,23,,팹랩 서울
서울특별시 노원구 중계로14다길 89,,1,0,A02,A0201,A02010800,485684,12,20080225174913,http://tong.visitkorea.or.kr/cms/resource/39/2030339_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2030339_image3_1.jpg,Type3,127.0897584489,37.6519935361,6,20230423001941,9,,학도암(서울)
서울특별시 용산구 한남동,,1,,A02,A0201,A02010900,3013117,12,20230920133725,http://tong.visitkorea.or.kr/cms/resource/36/3012836_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/3012836_image3_1.JPG,Type3,126.9978229836,37.5331501393,6,20230920133748,21,,한국이슬람교 서울중앙성원
서울특별시 동작구 현충로 210,(동작동) 현충원 내,1,0,A02,A0201,A02010800,486625,12,20080225220528,http://tong.visitkorea.or.kr/cms/resource/00/2016200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2016200_image3_1.jpg,Type3,126.9645797614,37.4987118764,6,20230525160016,12,,호국지장사(서울)
서울특별시 금천구 호암로 278,(시흥동),1,0,A02,A0201,A02010800,486685,12,20080225221311,http://tong.visitkorea.or.kr/cms/resource/51/2363151_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2363151_image3_1.jpg,Type3,126.9253457441,37.4525443140,6,20230221132559,8,,호압사(서울)
서울특별시 강북구 화계사길 117,(수유동),1,0,A02,A0201,A02010800,126507,12,20040216090000,,,,127.0073220730,37.6326415233,6,20240612095052,3,,화계사(서울)
부산광역시 연제구 묘봉산로 40,(연산동),6,0,A02,A0201,A02010800,294452,12,20071127012214,http://tong.visitkorea.or.kr/cms/resource/83/1561883_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1561883_image3_1.jpg,Type3,129.0912632411,35.1833036953,6,20231031105513,13,,감천사(부산)
부산광역시 부산진구 전포동,,6,0,A01,A0101,A01010500,2614712,12,20190809011527,,,,129.0721765659,35.1631194916,6,20240605103621,7,,구상반려암 (부산 국가지질공원)
부산광역시 금정구 북문로 42,,6,0,A02,A0201,A02010800,298099,12,20071127222106,http://tong.visitkorea.or.kr/cms/resource/69/1570969_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1570969_image3_1.jpg,Type3,129.0549922383,35.2538895578,6,20231026144235,2,,국청사(부산)
부산광역시 동래구 우장춘로 211,(온천동),6,0,A02,A0201,A02010800,1607440,12,20120419233913,http://tong.visitkorea.or.kr/cms/resource/12/1571912_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/1571912_image3_1.jpg,Type3,129.0771855435,35.2250098725,6,20231030175753,6,,금강사(부산)
부산광역시 금정구 범어사로 254,(청룡동),6,0,A02,A0201,A02010800,1607163,12,20120419195226,,,,129.0652933488,35.2818532794,6,20231026154136,2,,금강암(부산)
부산광역시 동구 망양로 533-1,(초량동),6,0,A02,A0201,A02010800,298111,12,20071127232620,http://tong.visitkorea.or.kr/cms/resource/43/2690243_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2690243_image3_1.jpg,Type3,129.0296786530,35.1204207111,6,20231220171603,5,,금수사(부산)
부산광역시 연제구 성지곡로 111,(거제동),6,0,A02,A0201,A02010800,298112,12,20071127232951,http://tong.visitkorea.or.kr/cms/resource/77/3031277_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/77/3031277_image3_1.JPG,Type3,129.0496638560,35.1916075512,6,20240603113116,13,,금용암(부산)
부산광역시 금정구 금성동,,6,0,A01,A0101,A01010400,126028,12,20030826090000,,,,129.0518587773,35.2684489780,6,20240603163331,2,,금정산 (부산 국가지질공원)
부산광역시 사하구 낙동남로 1240,(하단동),6,0,A01,A0101,A01011800,2614714,12,20190809012101,http://tong.visitkorea.or.kr/cms/resource/37/3029337_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3029337_image3_1.jpg,Type1,128.9460085869,35.1045515050,6,20240603161342,10,,낙동강하구 (부산 국가지질공원)
부산광역시 부산진구 진남로 300 남부산교회,,6,,A02,A0203,A02030400,2944336,12,20230118104029,http://tong.visitkorea.or.kr/cms/resource/00/2947000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2947000_image3_1.jpg,Type1,129.0732462115,35.1523762699,6,20231017095634,7,,남부산교회
부산광역시 서구 엄광산로40번길 121-22,(서대신동3가),6,0,A02,A0201,A02010800,777057,12,20090811230634,http://tong.visitkorea.or.kr/cms/resource/55/3031655_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/55/3031655_image3_1.JPG,Type3,129.0122827767,35.1265474825,6,20240521170315,11,,내원정사(부산)
부산광역시 중구 광복중앙로 21,(신창동1가),6,0,A02,A0201,A02010800,1942233,12,20140819224532,http://tong.visitkorea.or.kr/cms/resource/39/3049439_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/3049439_image3_1.JPG,Type3,129.0306263201,35.1010840045,6,20240517134034,15,,대각사(부산)
경기도 양평군 옥천면 신복리,,31,0,A01,A0101,A01010400,127056,12,20030429090000,http://tong.visitkorea.or.kr/cms/resource/80/1939880_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1939880_image3_1.jpg,Type3,127.4805591302,37.5510012643,6,20231102101238,19,031-773-5101,대부산
부산광역시 서구 암남동,,6,0,A01,A0101,A01011300,2614716,12,20190809012532,,,,129.0148985467,35.0490923097,6,20231106140610,11,,두도 (부산 국가지질공원)
부산광역시 사하구 다대동,(다대동),6,0,A01,A0101,A01010500,2614718,12,20190809013003,http://tong.visitkorea.or.kr/cms/resource/90/3029290_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/90/3029290_image3_1.JPG,Type3,128.9862007564,35.0595961635,6,20240517151602,10,,두송반도 (부산 국가지질공원)
부산광역시 기장군 동부산관광로 42,,6,,A02,A0202,A02020600,2815627,12,20220408140251,http://tong.visitkorea.or.kr/cms/resource/19/2815719_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2815719_image3_1.jpg,Type3,129.2129995240,35.1960684107,6,20240620092224,3,,롯데월드 어드벤처 부산
부산광역시 연제구 봉수로 138,,6,0,A02,A0201,A02010800,304695,12,20071129190853,http://tong.visitkorea.or.kr/cms/resource/32/3031232_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/32/3031232_image3_1.JPG,Type3,129.0876863061,35.1639058017,6,20240604101050,13,,마하사(부산)
부산광역시 사하구 다대동,산 144,6,0,A01,A0101,A01011200,2614721,12,20190809013341,http://tong.visitkorea.or.kr/cms/resource/95/2675495_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2675495_image2_1.jpg,Type3,128.9699332506,35.0402813591,6,20230627175021,10,,몰운대 (부산 국가지질공원)
부산광역시 동구 망양로 671,(수정동),6,0,A02,A0201,A02010800,304811,12,20071129233606,,,,129.0395054026,35.1267618490,6,20231030140853,5,,묘심사(부산)
부산광역시 동구 홍곡로 75,(수정동),6,0,A02,A0201,A02010700,1607286,12,20120419223200,,,,129.0426662706,35.1255870389,6,20240205104056,5,,문화공감 수정(부산 수정동 일본식 가옥)
부산광역시 금정구 북문로 126,(금성동),6,0,A02,A0201,A02010800,309293,12,20071130181145,http://tong.visitkorea.or.kr/cms/resource/99/2687599_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2687599_image3_1.jpg,Type3,129.0489255467,35.2740066340,6,20230320170056,2,,미륵사(부산)
부산광역시 부산진구 새싹로 295,,6,0,A01,A0101,A01010400,2614723,12,20190809013812,http://tong.visitkorea.or.kr/cms/resource/80/2675780_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2675780_image2_1.jpg,Type3,129.0424174355,35.1853692278,6,20231206131911,7,051-605-4000,백양산 (부산 국가지질공원)
부산광역시 금정구 범어사로 250,(청룡동),6,0,A02,A0201,A02010800,126148,12,20031215090000,,,,129.0681263762,35.2839975351,6,20240510150648,2,,범어사(부산)
부산광역시 동래구 동래로 162,(칠산동),6,0,A02,A0201,A02010800,309338,12,20071130234546,http://tong.visitkorea.or.kr/cms/resource/97/3081197_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/97/3081197_image3_1.JPG,Type3,129.0882184992,35.2037846774,6,20240520131703,6,,법륜사(부산)
